id	group	priority
#campaign_group_members_tables;1;db/campaign_group_members_tables/qiangbuildings		
ironic_qiang_building_sui_level_0	ironic_qiang_building_sui_level_0	0.0000
ironic_qiang_building_sui_level_1	ironic_qiang_building_sui_level_1	0.0000
ironic_qiang_building_sui_level_2	ironic_qiang_building_sui_level_2	0.0000
ironic_qiang_building_jian_level_0	ironic_qiang_building_jian_level_0	0.0000
ironic_qiang_building_jian_level_1	ironic_qiang_building_jian_level_1	0.0000
ironic_qiang_building_jian_level_2	ironic_qiang_building_jian_level_2	0.0000
ironic_qiang_building_chao_level_0	ironic_qiang_building_chao_level_0	0.0000
ironic_qiang_building_chao_level_1	ironic_qiang_building_chao_level_1	0.0000
ironic_qiang_building_chao_level_2	ironic_qiang_building_chao_level_2	0.0000
