id	group	priority
#campaign_group_members_tables;1;db/campaign_group_members_tables/gaoganresource		
ironic_gao_gan_defensive_level_0	ironic_defensive_struggle_level_0	0.0000
ironic_gao_gan_defensive_level_1	ironic_defensive_struggle_level_1	1.0000
ironic_gao_gan_defensive_level_2	ironic_defensive_struggle_level_2	2.0000
ironic_gao_gan_defensive_level_3	ironic_defensive_struggle_level_3	3.0000
ironic_gao_gan_defensive_level_4	ironic_defensive_struggle_level_4	4.0000
ironic_gao_gan_defensive_level_5	ironic_defensive_struggle_level_5	5.0000
ironic_gao_gan_defensive_level_6	ironic_defensive_struggle_level_6	6.0000
ironic_gao_gan_defensive_resource	ironic_defensive_struggle_resource	0.0000
ironic_gao_gan_defensive_crushing_defeat	ironic_defensive_struggle_defeat	0.0000
ironic_gao_gan_defensive_valiant_defeat	ironic_defensive_struggle_defeat	0.0000
ironic_gao_gan_defensive_close_defeat	ironic_defensive_struggle_defeat	0.0000
ironic_gao_gan_defensive_decisive_defeat	ironic_defensive_struggle_defeat	0.0000
ironic_gao_gan_defensive_defensive_gao_gan_post_battle	ironic_defensive_struggle_defensive_gao_gan_post_battle	0.0000
ironic_gao_gan_defensive_close_victory	ironic_defensive_struggle_victory	0.0000
ironic_gao_gan_defensive_heroic_victory	ironic_defensive_struggle_victory	0.0000
ironic_gao_gan_defensive_pyrrhic_victory	ironic_defensive_struggle_victory	0.0000
ironic_gao_gan_defensive_decisive_victory	ironic_defensive_struggle_victory	0.0000
3k_main_campaign_group_buildings_district_gao_gan_military_conscription_1	3k_main_campaign_group_buildings_district_gao_gan_military_conscription_1	0.0000
3k_main_campaign_group_buildings_district_gao_gan_military_conscription_2	3k_main_campaign_group_buildings_district_gao_gan_military_conscription_2	0.0000
3k_main_campaign_group_buildings_district_gao_gan_military_conscription_3	3k_main_campaign_group_buildings_district_gao_gan_military_conscription_3	0.0000
