id	group	priority
#campaign_group_members_tables;1;db/campaign_group_members_tables/zhuge_xuanresource		
ironic_zhuge_xuan_sleeping_dragon_level_0	ironic_sleeping_dragon_level_0	0.0000
ironic_zhuge_xuan_sleeping_dragon_level_1	ironic_sleeping_dragon_level_1	1.0000
ironic_zhuge_xuan_sleeping_dragon_level_2	ironic_sleeping_dragon_level_2	2.0000
ironic_zhuge_xuan_sleeping_dragon_level_3	ironic_sleeping_dragon_level_3	3.0000
ironic_zhuge_xuan_sleeping_dragon_level_4	ironic_sleeping_dragon_level_4	4.0000
ironic_zhuge_xuan_sleeping_dragon_level_5	ironic_sleeping_dragon_level_5	5.0000
ironic_zhuge_xuan_sleeping_dragon_level_6	ironic_sleeping_dragon_level_6	6.0000
ironic_zhuge_xuan_sleeping_dragon_level_7	ironic_sleeping_dragon_level_7	7.0000
ironic_zhuge_xuan_politics_improve	ironic_zhuge_xuan_politics_improve	1.0000
ironic_zhuge_xuan_politics_reduce	ironic_zhuge_xuan_politics_reduce	2.0000
ironic_zhuge_xuan_sleeping_dragon_resource_207	ironic_sleeping_dragon_resource_207	0.0000
ironic_zhuge_xuan_sleeping_dragon_level_8	ironic_sleeping_dragon_level_8	8.0000
3k_district_market_school_1_zhuge_xuan	3k_district_market_school_1_zhuge_xuan	0.0000
3k_district_market_school_2_zhuge_xuan	3k_district_market_school_2_zhuge_xuan	0.0000
3k_district_market_school_3_zhuge_xuan	3k_district_market_school_3_zhuge_xuan	0.0000
3k_district_market_school_4_zhuge_xuan	3k_district_market_school_4_zhuge_xuan	0.0000
3k_district_market_school_5_zhuge_xuan	3k_district_market_school_5_zhuge_xuan	0.0000
3k_district_market_school_3_encampment_zhuge_xuan	3k_district_market_school_3_encampment_zhuge_xuan	0.0000
3k_district_market_school_4_encampment_zhuge_xuan	3k_district_market_school_4_encampment_zhuge_xuan	0.0000
3k_district_market_school_5_encampment_zhuge_xuan	3k_district_market_school_5_encampment_zhuge_xuan	0.0000
ironic_zhuge_xuan_school_3	ironic_zhuge_xuan_school_3	0.0000
ironic_zhuge_xuan_school_4	ironic_zhuge_xuan_school_4	0.0000
ironic_zhuge_xuan_school_5	ironic_zhuge_xuan_school_5	0.0000
