key	text	tooltip
#Loc;1;text/db/buildings/ironic_korea_extra.loc		
building_chains_chain_tooltip_ironic_korea_hunters_den	Hunter's Den	false
building_chains_encyclopedia_name_ironic_korea_hunters_den	Hunter's Den	false
building_chains_encyclopedia_description_ironic_korea_hunters_den	Lodges of hunters whose game keeps the province fed.	false
building_chains_override_description_ironic_korea_hunters_den	The forests feed those who know their paths.	false
building_culture_variants_name_ironic_korea_hunters_den	Hunter's Den	false
building_chains_chain_tooltip_ironic_korea_roads	Roads	false
building_chains_encyclopedia_name_ironic_korea_roads	Roads	false
building_chains_encyclopedia_description_ironic_korea_roads	Improved roads speeding armies and travellers through the province.	false
building_chains_override_description_ironic_korea_roads	Stone and timber roads bind the mountain valleys together.	false
building_culture_variants_name_ironic_korea_roads	Roads	false
building_chains_chain_tooltip_ironic_korea_watch_tower	Watch Tower	false
building_chains_encyclopedia_name_ironic_korea_watch_tower	Watch Tower	false
building_chains_encyclopedia_description_ironic_korea_watch_tower	Hilltop towers whose signal fires keep the garrison ready.	false
building_chains_override_description_ironic_korea_watch_tower	Nothing crosses the ridge unseen.	false
building_culture_variants_name_ironic_korea_watch_tower	Watch Tower	false
building_superchains_name_ironic_korea_side_buildings	Korean Frontier Works	false
building_superchains_description_ironic_korea_side_buildings	Roads, hunting lodges and watchtowers of the Korean frontier.	false
