key	text	tooltip
#Loc;1;text/db/buildings/korea_side_buildings.loc		
building_chains_chain_tooltip_ironic_province_southern_korea_standard	[[col:flavour]]Samhan Recruitment Hub[[/col]]	false
building_chains_encyclopedia_description_ironic_province_southern_korea_standard	Samhan Recruitment Hub	false
building_chains_encyclopedia_name_ironic_province_southern_korea_standard	Samhan Recruitment Hub	false
building_chains_override_description_ironic_province_southern_korea_standard	Samhan Recruitment Hub	false
building_culture_variants_name_ironic_province_southern_korea_standard	Samhan Recruitment Hub	false
building_chains_chain_tooltip_ironic_province_southern_korea_northern_korea	[[col:flavour]]Samhan-Yemaek Recruitment Hub[[/col]]	false
building_chains_encyclopedia_description_ironic_province_southern_korea_northern_korea	Samhan-Yemaek Recruitment Hub	false
building_chains_encyclopedia_name_ironic_province_southern_korea_northern_korea	Samhan-Yemaek Recruitment Hub	false
building_chains_override_description_ironic_province_southern_korea_northern_korea	Samhan-Yemaek Recruitment Hub	false
building_culture_variants_name_ironic_province_southern_korea_northern_korea	Samhan-Yemaek Recruitment Hub	false
PLACEHOLDER	PLACEHOLDER	false
building_chains_chain_tooltip_ironic_province_korea_standard	[[col:flavour]]Yemaek Recruitment Hub[[/col]]	false
building_chains_encyclopedia_description_ironic_province_korea_standard	Yemaek Recruitment Hub	false
building_chains_encyclopedia_name_ironic_province_korea_standard	Yemaek Recruitment Hub	false
building_chains_override_description_ironic_province_korea_standard	Yemaek Recruitment Hub	false
building_chains_chain_tooltip_ironic_province_korea_xianbei	[[col:flavour]]Yemaek-Xianbei Recruitment Hub[[/col]]	false
building_chains_encyclopedia_description_ironic_province_korea_xianbei	Yemaek-Xianbei Recruitment Hub	false
building_chains_encyclopedia_name_ironic_province_korea_xianbei	Yemaek-Xianbei Recruitment Hub	false
building_chains_override_description_ironic_province_korea_xianbei	Yemaek-Xianbei Recruitment Hub	false
building_chains_chain_tooltip_ironic_province_korea_han	[[col:flavour]]Yemaek-Han Recruitment Hub[[/col]]	false
building_chains_encyclopedia_description_ironic_province_korea_han	Yemaek-Han Recruitment Hub	false
building_chains_encyclopedia_name_ironic_province_korea_han	Yemaek-Han Recruitment Hub	false
building_chains_override_description_ironic_province_korea_han	Yemaek-Han Recruitment Hub	false
building_culture_variants_name_ironic_province_korea_standard	Yemaek Recruitment Hub	false
building_culture_variants_name_ironic_province_korea_xianbei	Yemaek-Xianbei Recruitment Hub	false
building_culture_variants_name_ironic_province_korea_han	Yemaek-Han Recruitment Hub	false
