key	text	tooltip
#Loc;1;text/db/factions/faction_resources/gongsunduresource/resource_korea_relation.loc		
effect_bundles_localised_title_ironic_frontend_leader_liaodong_korea_relations_special	Foreign Affairs	true
effect_bundles_localised_title_ironic_liaodong_korea_relations_resource_level_0	Foreign Affairs: Accursed Wretch	true
effect_bundles_localised_title_ironic_liaodong_korea_relations_resource_level_1	Foreign Affairs: Disloyal Hound	true
effect_bundles_localised_title_ironic_liaodong_korea_relations_resource_level_2	Foreign Affairs: Canny Diplomat	true
effect_bundles_localised_title_ironic_liaodong_korea_relations_resource_level_3	Foreign Affairs: Scourge of the Han	true
effect_bundles_localised_title_ironic_liaodong_korea_relations_resource_level_4	Foreign Affairs: The King of Yan	true
effect_bundles_localised_description_ironic_liaodong_korea_relations_resource_level_0	Practically, you are a nobody, your fancy titles mean little to the people beyond the borders.	true
effect_bundles_localised_description_ironic_liaodong_korea_relations_resource_level_1	The biting of your neighbors and barking at Han officials have won you few favors among the other warlords. Many consider you just another rebel. One day, they'll see, they'll all see...	true
effect_bundles_localised_description_ironic_liaodong_korea_relations_resource_level_2	War can make strange bedfellows, but in trying times, an enemy's enemy can be a keen ally. You have opened your gates and markets to foreign tribes, and information, goods and culture are freely exchanged. Far off ministers and officials may click their tongues in disgust, but why should a tiger pay heed to the clucks of chickens?	true
effect_bundles_localised_description_ironic_liaodong_korea_relations_resource_level_3	You will carve out your own destiny, and your own path, with your own hands. The barbarians have taught you much, and their ways of war are effective in their brutality. Those nobles who looked down on you, the scholars who mocked you, the warlords who dismissed your relevance - all of them will be brought to heel. Those myriad bandits and tribesmen, once so divided, are now under a single banner - yours. The time is approaching.	true
effect_bundles_localised_description_ironic_liaodong_korea_relations_resource_level_4	Judgement has come for your foes. A new dynasty and a new world will be forged, one carved by your own blade. Meek governors surrender their lands to you lest they face your wrath. Mewling warlords bow their heads rather than raise armies against you. Tribal chiefs, bandit princes and foreign kings submit to you, offering you tribute and soldiers. The era of the Han will end, and history will be rewritten.	true
effects_description_ironic_liaodong_korea_relations_decay	[[b]]%+n[[/b]] Foreign Affairs	true
effects_description_ironic_liaodong_korea_relations_armies	[[b]]%+n[[/b]] Foreign Affairs	true
effects_description_ironic_liaodong_korea_relations_robin_hood	[[b]]%+n[[/b]] Foreign Affairs	true
effects_description_ironic_liaodong_korea_relations_garrisoned	[[b]]%+n[[/b]] Foreign Affairs	true
