key	localised_description	localised_title	ui_icon	bundle_target	icon_supplement_colour_type	show_in_generic_bundle_display
#effect_bundles_tables;3;db/effect_bundles_tables/maairesource						
ironic_ma_ai_mercantilism_resource_level_0			diplomacy_attitude_effect.png	faction	negative	false
ironic_ma_ai_mercantilism_resource_level_1			diplomacy_attitude_effect.png	faction	negative	false
ironic_ma_ai_mercantilism_resource_level_2			diplomacy_attitude_effect.png	faction	neutral	false
ironic_ma_ai_mercantilism_resource_level_3			diplomacy_attitude_effect.png	faction	positive	false
ironic_ma_ai_mercantilism_resource_level_4			diplomacy_attitude_effect.png	faction	positive	false
ironic_ma_ai_mercantilism_captives_execute			no_effect.png	force	neutral	false
ironic_ma_ai_mercantilism_captives_recruit			no_effect.png	force	neutral	false
ironic_ma_ai_mercantilism_captives_release			no_effect.png	force	neutral	false
ironic_ma_ai_mercantilism_garrisoned			diplomacy_attitude_effect.png	force	neutral	false
ironic_ma_ai_mercantilism_vassalized			diplomacy_attitude_effect.png	force	neutral	false
ironic_ma_ai_mercantilism_effect_bundle			diplomacy_attitude_effect.png	faction	neutral	false
3k_main_effect_bundle_allied_land_ma_ai	These borders are guarded and the people welcoming, you may pass through peacefully.	In Friendly Territory	army.png	force	positive	true
3k_main_effect_bundle_foreign_land_at_war_easy_ma_ai	Within enemy territory your troops must be prepared for any and all hostile actions.	Spent Season in Hostile Lands	army.png	force	negative	true
3k_main_effect_bundle_foreign_land_at_war_ma_ai	Within enemy territory your troops must be prepared for any and all hostile actions.	Spent Season in Hostile Lands	army.png	force	negative	true
3k_main_effect_bundle_foreign_land_at_war_normal_ma_ai	Within enemy territory your troops must be prepared for any and all hostile actions.	Spent Season in Hostile Lands	army.png	force	negative	true
3k_main_effect_bundle_foreign_land_easy_ma_ai	This landscape is unfamiliar to your troops, so caution should be exercised whilst passing through.	Spent Season on Foreign Soil	army.png	force	negative	true
3k_main_effect_bundle_foreign_land_ma_ai	This landscape is unfamiliar to your troops, so caution should be exercised whilst passing through.	Spent Season on Foreign Soil	army.png	force	negative	true
3k_main_effect_bundle_foreign_land_normal_ma_ai	This landscape is unfamiliar to your troops, so caution should be exercised whilst passing through.	Spent Season on Foreign Soil	army.png	force	negative	true
3k_main_effect_bundle_own_land_ma_ai	The lay of the land is well known and those fighting to protect it know what is at stake.	Spent Season in Own Domain	army.png	force	positive	true
