key	localised_description	localised_title	ui_icon	bundle_target	icon_supplement_colour_type	show_in_generic_bundle_display
#effect_bundles_tables;3;db/effect_bundles_tables/zerong						
ironic_ze_rong_raid_income			army.png	force	neutral	false
ironic_ze_rong_raiding_income_5			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_10			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_15			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_20			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_25			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_30			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_35			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_40			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_45			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_50			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_55			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_60			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_65			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_70			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_75			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_80			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_85			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_90			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_95			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_100			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_105			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_110			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_115			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_120			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_125			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_130			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_135			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_140			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_145			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_150			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_155			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_160			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_165			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_170			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_175			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_180			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_185			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_190			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_195			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_200			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_205			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_210			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_215			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_220			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_225			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_230			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_235			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_240			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_245			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_250			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_255			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_260			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_265			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_270			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_275			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_280			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_285			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_290			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_295			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_300			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_305			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_310			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_315			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_320			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_325			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_330			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_335			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_340			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_345			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_350			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_355			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_360			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_365			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_370			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_375			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_380			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_385			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_390			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_395			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_400			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_405			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_410			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_415			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_420			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_425			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_430			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_435			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_440			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_445			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_450			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_455			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_460			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_465			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_470			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_475			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_480			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_485			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_490			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_495			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_500			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_505			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_510			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_515			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_520			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_525			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_530			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_535			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_540			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_545			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_550			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_555			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_560			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_565			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_570			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_575			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_580			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_585			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_590			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_595			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_600			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_605			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_610			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_615			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_620			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_625			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_630			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_635			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_640			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_645			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_650			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_655			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_660			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_665			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_670			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_675			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_680			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_685			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_690			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_695			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_700			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_705			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_710			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_715			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_720			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_725			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_730			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_735			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_740			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_745			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_750			raider.png	faction	neutral	true
ironic_ze_rong_raiding_income_755			raider.png	faction	neutral	true
