key	localised_description	localised_title	ui_icon	bundle_target	icon_supplement_colour_type	show_in_generic_bundle_display
#effect_bundles_tables;3;db/effect_bundles_tables/factionleader						
ironic_faction_leader_bundle_zang_ba			army.png	faction		true
ironic_faction_leader_bundle_cao_ren			army.png	faction		true
ironic_faction_leader_bundle_yuan_shang			army.png	faction		true
ironic_faction_leader_bundle_wuhuan			army.png	faction		true
ironic_faction_leader_bundle_xiahou_yuan			army.png	faction		true
ironic_faction_leader_bundle_zhang_lu			army.png	faction		true
ironic_faction_leader_bundle_sun_quan			army.png	faction		true
ironic_faction_leader_bundle_sun_ben			army.png	faction		true
ironic_faction_leader_bundle_huang_zu			army.png	faction		true
ironic_faction_leader_bundle_gongsun_kang			army.png	faction		true
ironic_faction_leader_bundle_han_sui			army.png	faction		true
ironic_faction_leader_bundle_shi_wu			army.png	faction		true
ironic_faction_leader_bundle_shi_yi			army.png	faction		true
ironic_faction_leader_bundle_shi_huang			army.png	faction		true
ironic_faction_leader_bundle_shi_hui			army.png	faction		true
ironic_faction_leader_bundle_ma_chao			army.png	faction		true
ironic_faction_leader_bundle_song_jian			army.png	faction		true
ironic_faction_leader_bundle_zhou_yu			army.png	faction		true
ironic_faction_leader_bundle_chen_lan			army.png	faction		true
ironic_faction_leader_bundle_lei_xu			army.png	faction		true
ironic_faction_leader_bundle_xu_he			army.png	faction		true
ironic_faction_leader_bundle_han_empire			army.png	faction		true
ironic_faction_lessen_desire_higher_office			army.png	faction	positive	false
ironic_faction_leader_yuan_clan			money.png	faction	negative	true
ironic_faction_leader_test_public			money.png	faction	negative	true
3k_main_political_party_liu_yu_190			army.png	faction		true
3k_main_political_party_wang_kuang_190			army.png	faction		true
3k_main_political_party_zhang_yang_190			army.png	faction		true
3k_main_political_party_yang_feng_190			army.png	faction		true
3k_main_political_party_gongsun_du_190			army.png	faction		true
3k_main_political_party_liu_dai_190			army.png	faction		true
3k_main_political_party_ying_shao_190			army.png	faction		true
3k_main_political_party_chen_gui_190			army.png	faction		true
3k_main_political_party_ze_rong_190			army.png	faction		true
3k_main_political_party_zhang_chao_190			army.png	faction		true
3k_main_political_party_chen_wen_190			army.png	faction		true
3k_main_political_party_bian_rang_190			army.png	faction		true
3k_main_political_party_lu_kang_190			army.png	faction		true
3k_main_political_party_zhang_lu_190			army.png	faction		true
3k_main_political_party_jia_long_190			army.png	faction		true
3k_main_political_party_liu_yao_190			army.png	faction		true
3k_main_political_party_sheng_xian_190			army.png	faction		true
3k_main_political_party_wang_lang_190			army.png	faction		true
3k_main_political_party_zhu_hao_190			army.png	faction		true
3k_main_political_party_hua_xin_190			army.png	faction		true
3k_main_political_party_zhuge_xuan_190			army.png	faction		true
3k_main_political_party_liu_pan_190			army.png	faction		true
3k_main_political_party_zhang_xian_190			army.png	faction		true
3k_main_political_party_zhang_jin_190			army.png	faction		true
3k_main_political_party_shi_huang_190			army.png	faction		true
3k_main_political_party_gan_ning_190			army.png	faction		true
3k_main_political_party_han_empire_190			army.png	faction		true
3k_main_political_party_huang_zu_190			army.png	faction		true
3k_main_political_party_cai_mao_190			army.png	faction		true
3k_main_political_party_kong_zhou_190			army.png	faction		true
3k_main_political_party_yt_generic_190			army.png	faction		true
3k_main_political_party_zhu_fu_190			army.png	faction		true
3k_main_political_party_wu_ju_190			army.png	faction		true
3k_main_political_party_lai_gong_190			army.png	faction		true
3k_main_political_party_han_fu_190			army.png	faction		true
3k_main_political_party_gao_gan_190			army.png	faction		true
3k_main_political_party_ma_ai_190			army.png	faction		true
3k_main_political_party_huang_clan_190			army.png	faction		true
3k_main_political_party_handan_shang_190			army.png	faction		true
3k_main_political_party_faction_jiuzhen_190			army.png	faction		true
3k_main_political_party_faction_nanman_jiangyang_190			army.png	faction		true
3k_main_political_party_faction_nanman_jianning_190			army.png	faction		true
3k_main_political_party_faction_nanman_yunnan_190			army.png	faction		true
3k_main_political_party_faction_nanman_ahuinan_190			army.png	faction		true
3k_main_political_party_faction_nanman_mangyachang_190			army.png	faction		true
3k_main_political_party_faction_nanman_zangke_190			army.png	faction		true
3k_main_political_party_faction_nanman_jinhuansanjie_190			army.png	faction		true
3k_main_political_party_faction_nanman_dongtuna_190			army.png	faction		true
3k_main_political_party_faction_nanman_tu_an_190			army.png	faction		true
3k_main_political_party_faction_nanman_xi_ni_190			army.png	faction		true
3k_main_political_party_faction_nanman_king_wutugu_190			army.png	faction		true
3k_main_political_party_faction_nanman_jiaozhi_190			army.png	faction		true
3k_main_political_party_faction_nanman_yang_feng_190			army.png	faction		true
3k_main_political_party_faction_nanman_king_duosi_190			army.png	faction		true
3k_main_political_party_faction_nanman_yongchang_190			army.png	faction		true
3k_main_political_party_goguryeo_190			army.png	faction		true
3k_main_political_party_bakaja_190			army.png	faction		true
3k_main_political_party_shitla_190			army.png	faction		true
3k_main_political_party_xianbei_kuitou_190			army.png	faction		true
3k_main_political_party_xianbei_tuoba_190			army.png	faction		true
3k_main_political_party_di_tribes_190			army.png	faction		true
ironic_faction_cao_ren_gathering			army.png	faction		true
ironic_faction_ma_chao_gathering			army.png	faction		true
ironic_faction_sun_quan_gathering			army.png	faction		true
ironic_faction_xiahou_yuan_gathering			army.png	faction		true
ironic_faction_zhang_liao_gathering			army.png	faction		true
ironic_faction_chen_lan_gathering			army.png	faction		true
ironic_faction_yellow_turban_xu_he_gathering			army.png	faction		true
ironic_faction_zhou_yu_gathering			army.png	faction		true
ironic_faction_zhong_yao_gathering			army.png	faction		true
ironic_faction_du_ji_gathering			army.png	faction		true
ironic_faction_zhuge_liang_gathering			army.png	faction		true
ironic_faction_han_xuan_gathering			army.png	faction		true
ironic_faction_liu_du_gathering			army.png	faction		true
ironic_faction_zhao_fan_gathering			army.png	faction		true
ironic_faction_sun_ben_gathering			army.png	faction		true
ironic_faction_lei_xu_gathering			army.png	faction		true
