key	localised_description	localised_title	ui_icon	bundle_target	icon_supplement_colour_type	show_in_generic_bundle_display
#effect_bundles_tables;3;db/effect_bundles_tables/!!_path_of_glory_rework						
rew_iro_path_of_glory_sun_jian_payload_01			prestige.png	faction	positive	true
rew_iro_path_of_glory_sun_jian_payload_02			prestige.png	faction	positive	true
rew_iro_path_of_glory_sun_jian_payload_03			prestige.png	faction	positive	true
rew_iro_path_of_glory_sun_jian_payload_04			prestige.png	faction	positive	true
rew_iro_path_of_glory_cao_cao_payload_01			prestige.png	faction	positive	true
rew_iro_path_of_glory_cao_cao_payload_02			prestige.png	faction	positive	true
rew_iro_path_of_glory_cao_cao_payload_03			prestige.png	faction	positive	true
rew_iro_path_of_glory_cao_cao_payload_04			prestige.png	faction	positive	true
rew_iro_path_of_glory_liu_chong_payload_01			prestige.png	faction	positive	true
rew_iro_path_of_glory_liu_chong_payload_02			prestige.png	faction	positive	true
rew_iro_path_of_glory_liu_chong_payload_03			prestige.png	faction	positive	true
rew_iro_path_of_glory_liu_chong_payload_04			prestige.png	faction	positive	true
rew_iro_path_of_glory_dong_zhuo_payload_01			prestige.png	faction	positive	true
rew_iro_path_of_glory_dong_zhuo_payload_02			prestige.png	faction	positive	true
rew_iro_path_of_glory_gongsun_zan_payload_01			prestige.png	faction	positive	true
rew_iro_path_of_glory_gongsun_zan_payload_02			prestige.png	faction	positive	true
rew_iro_path_of_glory_gongsun_zan_payload_03			prestige.png	faction	positive	true
rew_iro_path_of_glory_gongsun_zan_payload_04			prestige.png	faction	positive	true
rew_iro_path_of_glory_kong_rong_payload_01			prestige.png	faction	positive	true
rew_iro_path_of_glory_kong_rong_payload_02			prestige.png	faction	positive	true
rew_iro_path_of_glory_kong_rong_payload_03			prestige.png	faction	positive	true
rew_iro_path_of_glory_kong_rong_payload_04			prestige.png	faction	positive	true
rew_iro_path_of_glory_liu_biao_payload_01			prestige.png	faction	positive	true
rew_iro_path_of_glory_liu_biao_payload_02			prestige.png	faction	positive	true
rew_iro_path_of_glory_liu_biao_payload_03			prestige.png	faction	positive	true
rew_iro_path_of_glory_liu_biao_payload_04			prestige.png	faction	positive	true
rew_iro_path_of_glory_ma_teng_payload_01			prestige.png	faction	positive	true
rew_iro_path_of_glory_ma_teng_payload_02			prestige.png	faction	positive	true
rew_iro_path_of_glory_ma_teng_payload_03			prestige.png	faction	positive	true
rew_iro_path_of_glory_ma_teng_payload_04			prestige.png	faction	positive	true
rew_iro_path_of_glory_tao_qian_payload_01			prestige.png	faction	positive	true
rew_iro_path_of_glory_tao_qian_payload_02			prestige.png	faction	positive	true
rew_iro_path_of_glory_tao_qian_payload_03			prestige.png	faction	positive	true
rew_iro_path_of_glory_yuan_shao_payload_01			prestige.png	faction	positive	true
rew_iro_path_of_glory_yuan_shao_payload_02			prestige.png	faction	positive	true
rew_iro_path_of_glory_yuan_shao_payload_03			prestige.png	faction	positive	true
rew_iro_path_of_glory_yuan_shao_payload_04			prestige.png	faction	positive	true
rew_iro_path_of_glory_yuan_shu_payload_01			prestige.png	faction	positive	true
rew_iro_path_of_glory_yuan_shu_payload_02			prestige.png	faction	positive	true
rew_iro_path_of_glory_yuan_shu_payload_03			prestige.png	faction	positive	true
rew_iro_path_of_glory_yuan_shu_payload_04			prestige.png	faction	positive	true
rew_iro_path_of_glory_zhang_yan_payload_01			prestige.png	faction	positive	true
rew_iro_path_of_glory_zhang_yan_payload_02			prestige.png	faction	positive	true
rew_iro_path_of_glory_zhang_yan_payload_03			prestige.png	faction	positive	true
rew_iro_path_of_glory_zhang_yan_payload_04			prestige.png	faction	positive	true
rew_iro_path_of_glory_zheng_jiang_payload_01			prestige.png	faction	positive	true
rew_iro_path_of_glory_zheng_jiang_payload_02			prestige.png	faction	positive	true
rew_iro_path_of_glory_zheng_jiang_payload_03			prestige.png	faction	positive	true
rew_iro_path_of_glory_zheng_jiang_payload_04			prestige.png	faction	positive	true
