key	localised_description	localised_title	ui_icon	bundle_target	icon_supplement_colour_type	show_in_generic_bundle_display
#effect_bundles_tables;3;db/effect_bundles_tables/jiefanresource						
ironic_great_ambition_resource_level_0			ep_frontend_leader_prince_of_chengdu_specialisation.png	faction	negative	false
ironic_great_ambition_resource_level_1			ep_frontend_leader_prince_of_chengdu_specialisation.png	faction	negative	false
ironic_great_ambition_resource_level_2			ep_frontend_leader_prince_of_chengdu_specialisation.png	faction	neutral	false
ironic_great_ambition_resource_level_3			ep_frontend_leader_prince_of_chengdu_specialisation.png	faction	positive	false
ironic_great_ambition_resource_level_4			ep_frontend_leader_prince_of_chengdu_specialisation.png	faction	positive	false
ironic_great_ambition_captives_execute			no_effect.png	force	neutral	false
ironic_great_ambition_captives_recruit			no_effect.png	force	neutral	false
ironic_great_ambition_captives_release			no_effect.png	force	neutral	false
ironic_great_ambition_garrisoned			ep_frontend_leader_prince_of_chengdu_specialisation.png	force	neutral	false
ironic_great_ambition_vassalized			ep_frontend_leader_prince_of_chengdu_specialisation.png	force	neutral	false
ironic_great_ambition_effect_bundle			ep_frontend_leader_prince_of_chengdu_specialisation.png	faction	neutral	false
