key	localised_description	localised_title	ui_icon	bundle_target	icon_supplement_colour_type	show_in_generic_bundle_display
#effect_bundles_tables;3;db/effect_bundles_tables/ironic_edicts						
ironic_edict_oversight_t1			corruption.png	region	positive	true
ironic_edict_oversight_t2			corruption.png	region	positive	true
ironic_edict_oversight_t3			corruption.png	region	positive	true
ironic_edict_oversight_t4			corruption.png	region	positive	true
ironic_edict_oversight_t5			corruption.png	region	positive	true
ironic_edict_drills_t1			replenishment.png	region	positive	true
ironic_edict_drills_t2			replenishment.png	region	positive	true
ironic_edict_drills_t3			replenishment.png	region	positive	true
ironic_edict_drills_t4			replenishment.png	region	positive	true
ironic_edict_drills_t5			replenishment.png	region	positive	true
ironic_edict_order_t1			public_order.png	region	positive	true
ironic_edict_order_t2			public_order.png	region	positive	true
ironic_edict_order_t3			public_order.png	region	positive	true
ironic_edict_order_t4			public_order.png	region	positive	true
ironic_edict_order_t5			public_order.png	region	positive	true
ironic_edict_agriculture_t1			food.png	region	positive	true
ironic_edict_agriculture_t2			food.png	region	positive	true
ironic_edict_agriculture_t3			food.png	region	positive	true
ironic_edict_agriculture_t4			food.png	region	positive	true
ironic_edict_agriculture_t5			food.png	region	positive	true
ironic_edict_commerce_t1			money.png	region	positive	true
ironic_edict_commerce_t2			money.png	region	positive	true
ironic_edict_commerce_t3			money.png	region	positive	true
ironic_edict_commerce_t4			money.png	region	positive	true
ironic_edict_commerce_t5			money.png	region	positive	true
ironic_edict_industry_t1			money.png	region	positive	true
ironic_edict_industry_t2			money.png	region	positive	true
ironic_edict_industry_t3			money.png	region	positive	true
ironic_edict_industry_t4			money.png	region	positive	true
ironic_edict_industry_t5			money.png	region	positive	true
ironic_edict_trade_t1			money.png	region	positive	true
ironic_edict_trade_t2			money.png	region	positive	true
ironic_edict_trade_t3			money.png	region	positive	true
ironic_edict_trade_t4			money.png	region	positive	true
ironic_edict_trade_t5			money.png	region	positive	true
ironic_edict_culture_t1			money.png	region	positive	true
ironic_edict_culture_t2			money.png	region	positive	true
ironic_edict_culture_t3			money.png	region	positive	true
ironic_edict_culture_t4			money.png	region	positive	true
ironic_edict_culture_t5			money.png	region	positive	true
ironic_edict_growth_t1			population_growth.png	region	positive	true
ironic_edict_growth_t2			population_growth.png	region	positive	true
ironic_edict_growth_t3			population_growth.png	region	positive	true
ironic_edict_growth_t4			population_growth.png	region	positive	true
ironic_edict_growth_t5			population_growth.png	region	positive	true
ironic_edict_construction_t1			construction_cost.png	region	positive	true
ironic_edict_construction_t2			construction_cost.png	region	positive	true
ironic_edict_construction_t3			construction_cost.png	region	positive	true
ironic_edict_construction_t4			construction_cost.png	region	positive	true
ironic_edict_construction_t5			construction_cost.png	region	positive	true
ironic_edict_audits_t1			corruption.png	region	positive	true
ironic_edict_audits_t2			corruption.png	region	positive	true
ironic_edict_audits_t3			corruption.png	region	positive	true
ironic_edict_audits_t4			corruption.png	region	positive	true
ironic_edict_audits_t5			corruption.png	region	positive	true
ironic_edict_garrison_t1			replenishment.png	region	positive	true
ironic_edict_garrison_t2			replenishment.png	region	positive	true
ironic_edict_garrison_t3			replenishment.png	region	positive	true
ironic_edict_garrison_t4			replenishment.png	region	positive	true
ironic_edict_garrison_t5			replenishment.png	region	positive	true
ironic_edict_logistics_t1			supply_increase.png	region	positive	true
ironic_edict_logistics_t2			supply_increase.png	region	positive	true
ironic_edict_logistics_t3			supply_increase.png	region	positive	true
ironic_edict_logistics_t4			supply_increase.png	region	positive	true
ironic_edict_logistics_t5			supply_increase.png	region	positive	true
ironic_edict_vigilance_t1			spies.png	region	positive	true
ironic_edict_vigilance_t2			spies.png	region	positive	true
ironic_edict_vigilance_t3			spies.png	region	positive	true
ironic_edict_vigilance_t4			spies.png	region	positive	true
ironic_edict_vigilance_t5			spies.png	region	positive	true
ironic_edict_granaries_t1			food.png	region	positive	true
ironic_edict_granaries_t2			food.png	region	positive	true
ironic_edict_granaries_t3			food.png	region	positive	true
ironic_edict_granaries_t4			food.png	region	positive	true
ironic_edict_granaries_t5			food.png	region	positive	true
ironic_edict_frugality_t1			building_upkeep.png	region	positive	true
ironic_edict_frugality_t2			building_upkeep.png	region	positive	true
ironic_edict_frugality_t3			building_upkeep.png	region	positive	true
ironic_edict_frugality_t4			building_upkeep.png	region	positive	true
ironic_edict_frugality_t5			building_upkeep.png	region	positive	true
