key	localised_description	localised_title	ui_icon	bundle_target	icon_supplement_colour_type	show_in_generic_bundle_display
#effect_bundles_tables;3;db/effect_bundles_tables/ironic_titles						
ironic_ttl_ambush_attack_t1			ambush.png	character		true
ironic_ttl_ambush_attack_t2			ambush.png	character		true
ironic_ttl_ambush_attack_t3			ambush.png	character		true
ironic_ttl_ambush_defence_t1			ambush.png	character		true
ironic_ttl_ambush_defence_t2			ambush.png	character		true
ironic_ttl_ambush_defence_t3			ambush.png	character		true
ironic_ttl_ap_damage_t1			stat_melee_damage_armour_piercing.png	character		true
ironic_ttl_ap_damage_t2			stat_melee_damage_armour_piercing.png	character		true
ironic_ttl_ap_damage_t3			stat_melee_damage_armour_piercing.png	character		true
ironic_ttl_attack_rate_t1			stat_melee_attack_rate.png	character		true
ironic_ttl_attack_rate_t2			stat_melee_attack_rate.png	character		true
ironic_ttl_attack_rate_t3			stat_melee_attack_rate.png	character		true
ironic_ttl_attr_authority_t1			character_attribute_authority.png	character		true
ironic_ttl_attr_authority_t2			character_attribute_authority.png	character		true
ironic_ttl_attr_authority_t3			character_attribute_authority.png	character		true
ironic_ttl_attr_cunning_t1			character_attribute_cunning.png	character		true
ironic_ttl_attr_cunning_t2			character_attribute_cunning.png	character		true
ironic_ttl_attr_cunning_t3			character_attribute_cunning.png	character		true
ironic_ttl_attr_expertise_t1			character_attribute_expertise.png	character		true
ironic_ttl_attr_expertise_t2			character_attribute_expertise.png	character		true
ironic_ttl_attr_expertise_t3			character_attribute_expertise.png	character		true
ironic_ttl_attr_instinct_t1			character_attribute_instinct.png	character		true
ironic_ttl_attr_instinct_t2			character_attribute_instinct.png	character		true
ironic_ttl_attr_instinct_t3			character_attribute_instinct.png	character		true
ironic_ttl_attr_resolve_t1			character_attribute_resolve.png	character		true
ironic_ttl_attr_resolve_t2			character_attribute_resolve.png	character		true
ironic_ttl_attr_resolve_t3			character_attribute_resolve.png	character		true
ironic_ttl_battle_speed_t1			speed.png	character		true
ironic_ttl_battle_speed_t2			speed.png	character		true
ironic_ttl_battle_speed_t3			speed.png	character		true
ironic_ttl_capture_chance_t1			ambush.png	character		true
ironic_ttl_capture_chance_t2			ambush.png	character		true
ironic_ttl_capture_chance_t3			ambush.png	character		true
ironic_ttl_cav_charge_speed_t1			speed.png	character		true
ironic_ttl_cav_charge_speed_t2			speed.png	character		true
ironic_ttl_cav_charge_speed_t3			speed.png	character		true
ironic_ttl_char_exp_t1			character_experience.png	character		true
ironic_ttl_char_exp_t2			character_experience.png	character		true
ironic_ttl_char_exp_t3			character_experience.png	character		true
