effect	icon	priority	category	elemental_group	generalised_description	max_value	icon_supplement_colour_type	ui_category
#effects_tables;9;db/effects_tables/handanresource								
ironic_firmness_decay	ep_frontend_leader_prince_of_hejian_specialisation.png	10000	campaign			0.0000	positive_value_is_good	default
ironic_firmness_armies	ep_frontend_leader_prince_of_hejian_specialisation.png	10000	campaign			0.0000	positive_value_is_good	default
ironic_firmness_captives_post_battle	ep_frontend_leader_prince_of_hejian_specialisation.png	100	campaign			0.0000	positive_value_is_good	default
ironic_firmness_characters	ep_frontend_leader_prince_of_hejian_specialisation.png	100	campaign			0.0000	positive_value_is_good	default
ironic_firmness_garrisoned	ep_frontend_leader_prince_of_hejian_specialisation.png	100	campaign			0.0000	positive_value_is_good	default
ironic_firmness_vassalized	ep_frontend_leader_prince_of_hejian_specialisation.png	100	campaign			0.0000	positive_value_is_good	default
ironic_firmness_info_gain	info.png	1000	campaign			0.0000	positive_value_is_good	info
ironic_firmness_info_loss	info.png	1000	campaign			0.0000	positive_value_is_good	info
ironic_firmness_executed	ep_frontend_leader_prince_of_hejian_specialisation.png	100	campaign			0.0000	positive_value_is_good	default
ironic_firmness_assignments	ep_frontend_leader_prince_of_hejian_specialisation.png	100	campaign			0.0000	positive_value_is_good	default
ironic_handan_clan_firmness_governors	ep_frontend_leader_prince_of_hejian_specialisation.png	100	campaign			0.0000	positive_value_is_good	default
ironic_firmness_effect_bundle_frontend_1	ep_frontend_leader_prince_of_hejian_specialisation.png	100	campaign		ironic_firmness_effect_bundle_frontend_1	0.0000	positive_value_is_good	default
ironic_firmness_effect_bundle_frontend_2	ep_frontend_leader_prince_of_hejian_specialisation.png	100	campaign		ironic_firmness_effect_bundle_frontend_2	0.0000	positive_value_is_good	default
ironic_firmness_effect_bundle_frontend_3	ep_frontend_leader_prince_of_hejian_specialisation.png	100	campaign		ironic_firmness_effect_bundle_frontend_3	0.0000	positive_value_is_good	default
ironic_firmness_effect_bundle_frontend_4	ep_frontend_leader_prince_of_hejian_specialisation.png	100	campaign		ironic_firmness_effect_bundle_frontend_4	0.0000	positive_value_is_good	default
ironic_firmness_effect_bundle_frontend_5	ep_frontend_leader_prince_of_hejian_specialisation.png	100	campaign		ironic_firmness_effect_bundle_frontend_5	0.0000	positive_value_is_good	default
