auto_id	initial_data_stage	active_ceo	starting_points_delta
#ceo_initial_data_active_ceos_tables;0;ceo_db/ceo_initial_data_active_ceos_tables/liu_yu			
1042733188	3k_main_ceo_initial_data_faction_liu_yu_stage1	3k_main_ceo_liu_yu_tribal_character_han_sui	0
1064811814	3k_main_ceo_initial_data_faction_liu_yu_stage1	3k_main_ceo_liu_yu_tribal_character_tuoba_liwei	0
1100137689	3k_main_ceo_initial_data_faction_liu_yu_stage1	3k_main_ceo_liu_yu_han_character_liu_he	0
1131573779	3k_main_ceo_initial_data_faction_liu_yu_stage1	3k_main_ceo_liu_yu_tribal_region_zhanyin	0
1156257369	3k_main_ceo_initial_data_faction_liu_yu_stage1	3k_main_ceo_liu_yu_tribal_character_qubei	0
1225393464	3k_main_ceo_initial_data_faction_liu_yu_stage1	3k_main_ceo_liu_yu_tribal_region_shanggui	0
1232304367	3k_main_ceo_initial_data_faction_liu_yu_stage1	3k_main_ceo_liu_yu_tribal_region_shuofang_horses	0
1235848037	3k_main_ceo_initial_data_faction_liu_yu_stage1	3k_main_ceo_liu_yu_tribal_region_hyunto_resource	0
1316994141	3k_main_ceo_initial_data_faction_liu_yu_stage1	3k_main_ceo_liu_yu_tribal_region_canluan	0
134811155	3k_main_ceo_initial_data_faction_liu_yu_stage1	3k_main_ceo_liu_yu_han_character_liu_xie	0
1358932908	3k_main_ceo_initial_data_faction_liu_yu_stage1	3k_main_ceo_liu_yu_tribal_character_ma_chao	0
1378342265	3k_main_ceo_initial_data_faction_liu_yu_stage1	3k_main_ceo_liu_yu_tribal_region_sanshui	0
143369954	3k_main_ceo_initial_data_faction_liu_yu_stage1	3k_main_ceo_liu_yu_tribal_character_song_jian	0
143683201	3k_main_ceo_initial_data_faction_liu_yu_stage1	3k_main_ceo_liu_yu_han_capital_weijun	0
1453835631	3k_main_ceo_initial_data_faction_liu_yu_stage1	3k_main_ceo_liu_yu_tribal_region_liaodong_xuantu	0
1478943197	3k_main_ceo_initial_data_faction_liu_yu_stage1	3k_main_ceo_liu_yu_han_character_xianyu_yin	0
1488597217	3k_main_ceo_initial_data_faction_liu_yu_stage1	3k_main_ceo_liu_yu_han_character_tian_chou	0
1571412439	3k_main_ceo_initial_data_faction_liu_yu_stage1	3k_main_ceo_liu_yu_tribal_character_recruit_nanlou	0
1603715500	3k_main_ceo_initial_data_faction_liu_yu_stage1	3k_main_ceo_liu_yu_tribal_character_li_jue	0
1619012270	3k_main_ceo_initial_data_faction_liu_yu_stage1	3k_main_ceo_liu_yu_tribal_character_zhang_ji	0
1635804522	3k_main_ceo_initial_data_faction_liu_yu_stage1	3k_main_ceo_liu_yu_tribal_region_youbeiping_capital	0
1701893394	3k_main_ceo_initial_data_faction_liu_yu_stage1	3k_main_ceo_liu_yu_tribal_character_fan_chou	0
1710022554	3k_main_ceo_initial_data_faction_liu_yu_stage1	3k_main_ceo_liu_yu_han_capital_luoyang	0
1720504502	3k_main_ceo_initial_data_faction_liu_yu_stage1	3k_main_ceo_liu_yu_tribal_region_guangyuan_iron	0
