auto_id	initial_data_stage	active_ceo	starting_points_delta
#ceo_initial_data_active_ceos_tables;0;ceo_db/ceo_initial_data_active_ceos_tables/mounts			
100012092	3k_main_ceo_initial_data_character_historical_ma_wan_ancillaries	3k_main_ancillary_mount_red_horse	0
1005975693	3k_main_ceo_initial_data_character_generic_water_ancillaries_01	3k_main_ancillary_mount_black_horse	0
1008135220	3k_main_ceo_initial_data_character_historical_zheng_yan_ancillaries	3k_main_ancillary_mount_brown_horse	0
1008465155	3k_main_ceo_initial_data_character_historical_Li_Yan_ancillaries	3k_main_ancillary_mount_red_horse	0
1010676597	3k_main_ceo_initial_data_character_historical_pang_tong_ancillaries	3k_main_ancillary_mount_black_horse	0
102351	3k_main_ceo_initial_data_character_historical_mao_jie_ancillaries	3k_main_ancillary_mount_black_horse	0
1026840000	3k_main_ceo_initial_data_character_historical_cui_jun_ancillaries	3k_main_ancillary_mount_grey_horse	0
1028330715	3k_main_ceo_initial_data_character_historical_lady_sun_ancillaries	3k_main_ancillary_mount_red_horse	0
1034404780	3k_main_ceo_initial_data_character_historical_xu_jing_ancillaries	3k_main_ancillary_mount_black_horse	0
1039218713	3k_main_ceo_initial_data_character_historical_huang_ang_ancillaries	3k_main_ancillary_mount_brown_horse	0
1044165205	3k_main_ceo_initial_data_character_historical_cai_zan_ancillaries	3k_main_ancillary_mount_white_horse	0
1045431887	3k_dlc06_initial_data_stage_character_ancillaries_historical_nanman_ahuinan	3k_main_ancillary_mount_brown_horse	0
1048601196	3k_main_ceo_initial_data_character_historical_zhang_ying_ancillaries	3k_main_ancillary_mount_brown_horse	0
1048649613	3k_main_ceo_initial_data_character_historical_lady_zhang_shangxiu_ancillaries	3k_main_ancillary_mount_black_horse	0
1049402618	3k_main_ceo_initial_data_character_historical_han_xin_ancillaries	3k_main_ancillary_mount_red_horse	0
1050095495	3k_main_ceo_initial_data_character_historical_liu_bao_ancillaries	3k_main_ancillary_mount_white_horse	0
10506574	3k_main_ceo_initial_data_character_historical_ma_zhong_unique_ancillaries	3k_main_ancillary_mount_brown_horse	0
1055935793	3k_main_ceo_initial_data_character_historical_chen_yu_ancillaries	3k_main_ancillary_mount_black_horse	0
1056594316	3k_main_ceo_initial_data_character_historical_zhang_yan_ancillaries	3k_main_ancillary_mount_brown_horse	0
1061563353	3k_main_ceo_initial_data_character_historical_cao_hong_ancillaries	3k_main_ancillary_mount_brown_horse	0
1068796377	3k_main_ceo_initial_data_character_historical_du_ji_ancillaries	3k_main_ancillary_mount_red_horse	0
1069079405	3k_main_ceo_initial_data_character_historical_zhang_hong_ancillaries	3k_main_ancillary_mount_black_horse	0
1070957655	3k_main_ceo_initial_data_character_historical_Kuitou_ancillaries	3k_main_ancillary_mount_xianbei_horse	0
1073608298	3k_mtu_ceo_initial_data_character_historical_guan_xing_anicillaries	3k_main_ancillary_mount_brown_horse	0
1075107383	3k_main_ceo_initial_data_character_historical_chenggong_ying_ancillaries	3k_main_ancillary_mount_red_horse	0
1076523620	3k_main_ceo_initial_data_character_historical_huchuquan_ancillaries	3k_main_ancillary_mount_white_horse	0
1078116004	3k_main_ceo_initial_data_character_historical_wang_fangyue_ancillaries	3k_main_ancillary_mount_black_horse	0
1079209096	3k_main_ceo_initial_data_character_historical_lu_fan_ancillaries	3k_main_ancillary_mount_black_horse	0
1081064222	3k_main_ceo_initial_data_character_historical_zhu_jun_ancillaries	3k_main_ancillary_mount_red_horse	0
1081809377	3k_main_ceo_initial_data_character_historical_pang_de_ancillaries	3k_main_ancillary_mount_white_horse	0
1084988804	3k_main_ceo_initial_data_character_historical_fa_zheng_ancillaries	3k_main_ancillary_mount_black_horse	0
1087445256	3k_main_ceo_initial_data_character_historical_huang_wan_ancillaries	3k_main_ancillary_mount_black_horse	0
1091043444	3k_main_ceo_initial_data_character_historical_cao_zhen_ancillaries	3k_main_ancillary_mount_black_stallion	0
1092729877	3k_main_ceo_initial_data_character_historical_dong_zhuo_ancillaries	3k_main_ancillary_mount_brown_horse	0
1093537423	3k_mtu_ceo_initial_data_character_historical_lady_fei_ancillaries	3k_main_ancillary_mount_black_horse	0
1098465202	3k_main_ceo_initial_data_character_historical_zhou_yu_ancillaries	3k_main_ancillary_mount_black_horse	0
1099636128	3k_main_ceo_initial_data_character_historical_yue_jin_ancillaries	3k_main_ancillary_mount_grey_horse	0
1099722247	3k_main_ceo_initial_data_character_historical_lu_bu_ancillaries	3k_main_ancillary_mount_red_horse	0
1107609245	3k_main_ceo_initial_data_character_historical_xiahou_jie_ancillaries	3k_main_ancillary_mount_red_horse	0
1113594752	3k_main_ceo_initial_data_character_historical_wu_ju_ancillaries	3k_main_ancillary_mount_white_horse	0
1113965492	3k_main_ceo_initial_data_character_historical_liang_mao_ancillaries	3k_main_ancillary_mount_black_horse	0
1114204951	3k_main_ceo_initial_data_character_historical_tian_feng_ancillaries	3k_main_ancillary_mount_black_horse	0
1114427728	3k_main_ceo_initial_data_character_historical_li_li_ancillaries	3k_main_ancillary_mount_red_horse	0
1115064009	ep_ceo_initial_data_character_generic_wood_ancillaries_01	3k_main_ancillary_mount_brown_horse	0
11220779	3k_main_ceo_initial_data_character_historical_gao_pei_unique_ancillaries	3k_main_ancillary_mount_red_horse	0
1124095384	3k_main_ceo_initial_data_character_historical_yang_feng_ancillaries	3k_main_ancillary_mount_brown_horse	0
1126572649	3k_main_ceo_initial_data_character_historical_cao_xiu_ancillaries	3k_main_ancillary_mount_red_horse	0
1128655045	3k_main_ceo_initial_data_character_historical_mi_fang_ancillaries	3k_main_ancillary_mount_grey_horse	0
1136877975	3k_main_ceo_initial_data_character_historical_wang_hong_ancillaries	3k_main_ancillary_mount_white_horse	0
1137784389	3k_main_ceo_initial_data_character_historical_liu_dai_ancillaries	3k_main_ancillary_mount_black_horse	0
114073530	3k_main_ceo_initial_data_character_historical_ma_ai_ancillaries	3k_main_ancillary_mount_red_horse	0
1141464696	3k_dlc04_ceo_initial_data_character_historical_non_deployable_guo_sheng_ancillaries	3k_main_ancillary_mount_brown_horse	0
1141967509	3k_main_ceo_initial_data_character_historical_gongsun_xu_ancillaries	3k_main_ancillary_mount_grey_horse	0
1143539534	3k_main_ceo_initial_data_character_historical_xu_huang_ancillaries	3k_main_ancillary_mount_grey_horse	0
1146519960	3k_main_ceo_initial_data_character_historical_Li_Dian_ancillaries	3k_main_ancillary_mount_grey_horse	0
1146677433	3k_mtu_ceo_initial_data_character_historical_lady_bian_huilan_ancillaries	3k_main_ancillary_mount_white_horse	0
1147052647	3k_mtu_ceo_initial_data_character_historical_chunyu_qiong_ancillaries	3k_main_ancillary_mount_red_horse	0
1150990580	3k_main_ceo_initial_data_character_historical_gongsun_gong_ancillaries	3k_main_ancillary_mount_white_horse	0
1151228560	3k_main_ceo_initial_data_character_historical_cao_shuang_ancillaries	3k_main_ancillary_mount_brown_horse	0
1155854560	3k_dlc04_ceo_initial_data_character_historical_non_deployable_bi_lan_ancillaries	3k_main_ancillary_mount_white_horse	0
116405611	3k_main_ceo_initial_data_character_historical_yang_ang_ancillaries	3k_main_ancillary_mount_red_horse	0
116872706	3k_main_ceo_initial_data_character_historical_lu_gong_ancillaries	3k_main_ancillary_mount_red_horse	0
1172004561	3k_main_ceo_initial_data_character_historical_zang_ba_ancillaries	3k_main_ancillary_mount_brown_horse	0
1173917053	3k_main_ceo_initial_data_character_historical_yuan_shang_ancillaries	3k_main_ancillary_mount_grey_horse	0
1174195615	3k_main_ceo_initial_data_character_historical_Deng_Ai_ancillaries	3k_main_ancillary_mount_grey_horse	0
1174959172	3k_main_ceo_initial_data_character_historical_supuyan_ancillaries	3k_main_ancillary_mount_red_horse	0
1176288087	3k_main_ceo_initial_data_character_historical_yang_ren_ancillaries	3k_main_ancillary_mount_red_horse	0
1179996618	3k_mtu_ceo_initial_data_character_historical_hua_xin_ancillaries	3k_main_ancillary_mount_black_horse	0
1180569833	3k_main_ceo_initial_data_character_historical_xiao_qiao_ancillaries	3k_main_ancillary_mount_black_horse	0
1180838572	3k_main_ceo_initial_data_character_historical_lady_yan_ancillaries	3k_main_ancillary_mount_white_horse	0
118148157	3k_main_ceo_initial_data_character_historical_zhang_zhao_ancillaries	3k_main_ancillary_mount_black_horse	0
1187793215	3k_mtu_ceo_initial_data_character_historical_lady_da_qiao_ancillaries	3k_main_ancillary_mount_white_horse	0
119679	3k_main_ceo_initial_data_character_historical_he_qi_ironic_ancillaries	3k_main_ancillary_mount_red_horse	0
119937	3k_main_ceo_initial_data_character_historical_zhuge_dan_ironic_fire_ancillaries	3k_main_ancillary_mount_red_horse	0
1199672769	3k_main_ceo_initial_data_character_historical_guo_tu_ancillaries	3k_main_ancillary_mount_black_horse	0
1199817452	3k_main_ceo_initial_data_character_historical_diao_chan_ancillaries	3k_main_ancillary_mount_white_horse	0
1200740249	3k_dlc04_ceo_initial_data_character_historical_non_deployable_xia_yun_ancillaries	3k_main_ancillary_mount_black_horse	0
1201391497	ep_ceo_initial_data_stage_character_historical_shi_chao_ancillaries	3k_main_ancillary_mount_grey_horse	0
1206757471	3k_main_ceo_initial_data_character_historical_mike_ancillaries	3k_main_ancillary_mount_xianbei_horse	0
1210480353	3k_main_ceo_initial_data_character_historical_Fulohan_ancillaries	3k_main_ancillary_mount_grey_horse	0
1210790882	3k_main_ceo_initial_data_character_historical_liu_qi_ancillaries	3k_main_ancillary_mount_red_horse	0
1222806939	3k_main_ceo_initial_data_character_historical_lu_meng_ancillaries	3k_main_ancillary_mount_grey_horse	0
122450	3k_main_ceo_initial_data_character_historical_gu_yong_ironic_ancillaries	3k_main_ancillary_mount_black_horse	0
1224860988	3k_main_ceo_initial_data_character_historical_sun_qian_ancillaries	3k_main_ancillary_mount_black_horse	0
1229324001	3k_main_ceo_initial_data_character_historical_han_sui_ancillaries	3k_main_ancillary_mount_brown_horse	0
1233047035	3k_main_ceo_initial_data_character_historical_Zhang_Chunhua_ancillaries	3k_main_ancillary_mount_black_horse	0
1245044206	3k_dlc06_initial_data_stage_character_ancillaries_generic_nanman_metal	3k_main_ancillary_mount_grey_horse	0
1246340174	3k_dlc05_ceo_initial_data_character_historical_ji_ling_ancillaries	3k_main_ancillary_mount_red_horse	0
1246551947	3k_main_ceo_initial_data_character_historical_cao_de_ancillaries	3k_main_ancillary_mount_white_horse	0
1247261690	3k_main_ceo_initial_data_character_historical_cai_yan_m_ancillaries	3k_main_ancillary_mount_black_horse	0
1248171622	3k_mtu_ceo_initial_data_character_historical_lady_dong_bai_ancillaries	3k_main_ancillary_mount_black_horse	0
1252543534	3k_main_ceo_initial_data_character_historical_lady_yang_di_ancillaries	3k_main_ancillary_mount_brown_horse	0
125520596	3k_main_ceo_initial_data_character_historical_lady_liu_mengan_ancillaries	3k_main_ancillary_mount_black_horse	0
1256312749	3k_main_ceo_initial_data_character_historical_tuoba_jiefan_ancillaries	3k_main_ancillary_mount_xianbei_horse	0
1256809080	3k_main_ceo_initial_data_character_historical_qubei_ancillaries	3k_main_ancillary_mount_xiongnu_horse	0
1258305252	3k_main_ceo_initial_data_character_historical_wang_feng_ancillaries	3k_main_ancillary_mount_black_horse	0
1261308977	3k_main_ceo_initial_data_character_historical_liu_pan_ancillaries	3k_main_ancillary_mount_white_horse	0
1262543994	ep_ceo_initial_data_character_historical_huangfu_shang_ancillaries	3k_main_ancillary_mount_grey_horse	0
1265842962	3k_main_ceo_initial_data_character_historical_sheng_xian_ancillaries	3k_main_ancillary_mount_black_horse	0
1266268179	ep_ceo_initial_data_character_generic_metal_ancillaries_01	3k_main_ancillary_mount_grey_horse	0
1268434306	3k_main_ceo_initial_data_character_historical_guo_jia_ancillaries	3k_main_ancillary_mount_black_horse	0
1272112936	3k_main_ceo_initial_data_character_historical_zheng_jiang_ancillaries	3k_main_ancillary_mount_brown_horse	0
1277233909	3k_main_ceo_initial_data_character_historical_huangfu_song_ancillaries	3k_main_ancillary_mount_grey_horse	0
1277340488	3k_main_ceo_initial_data_character_historical_Kuitou_ancillaries	3k_main_ancillary_mount_grey_horse	0
1280608976	3k_main_ceo_initial_data_character_historical_cheng_pu_ancillaries	3k_main_ancillary_mount_grey_horse	0
1287790403	3k_main_ceo_initial_data_character_historical_qiang_duan_ancillaries	3k_main_ancillary_mount_brown_horse	0
1288860891	3k_mtu_ceo_initial_data_character_historical_liu_shan_anicillaries	3k_main_ancillary_mount_white_horse	0
1295589911	3k_main_ceo_initial_data_character_historical_wang_lanlan_ancillaries	3k_main_ancillary_mount_black_horse	0
1300493654	3k_main_ceo_initial_data_character_historical_wang_baolan_ancillaries	3k_main_ancillary_mount_black_horse	0
130159	3k_main_ceo_initial_data_character_historical_zhu_ling_ironic_ancillaries	3k_main_ancillary_mount_brown_horse	0
1303005216	3k_main_ceo_initial_data_character_historical_deng_yuan_ancillaries	3k_main_ancillary_mount_white_horse	0
131296009	3k_main_ceo_initial_data_character_historical_lu_xun_ancillaries	3k_main_ancillary_mount_black_horse	0
1314240876	3k_mtu_ceo_initial_data_character_historical_luo_jun_ancillaries	3k_main_ancillary_mount_brown_horse	0
1325818981	3k_main_ceo_initial_data_character_historical_lu_bu_ancillaries	3k_main_ancillary_mount_red_hare	0
132978513	3k_main_ceo_initial_data_character_historical_zhang_lu_ancillaries	3k_main_ancillary_mount_brown_horse	0
1333833877	3k_main_ceo_initial_data_character_historical_huang_quan_ancillaries	3k_main_ancillary_mount_red_horse	0
1335144417	3k_main_ceo_initial_data_stage_character_traits_historical_zhang_guang	3k_main_ancillary_mount_brown_horse	0
1336421403	3k_main_ceo_initial_data_character_historical_guan_yu_ancillaries	3k_main_ancillary_mount_brown_horse	0
1337875517	3k_mtu_ceo_initial_data_character_historical_lady_xiao_qiao_ancillaries	3k_main_ancillary_mount_grey_horse	0
13407174	3k_main_ceo_initial_data_character_historical_yan_lan_unique_ancillaries	3k_main_ancillary_mount_black_horse	0
