key	ceo	point_threshold_to_activate	point_theshold_to_destroy	starting_points	max_points	resets_to_starting_points_when_deactivated
#ceo_thresholds_tables;0;ceo_db/ceo_thresholds_tables/traits						
3k_dlc06_ceo_trait_personality_animal_friend	3k_dlc06_ceo_trait_personality_animal_friend	1	0	1	1	false
3k_dlc07_ceo_threshold_liu_yan_ambition_inheritance_delayed_character_portion	3k_dlc07_ceo_liu_yan_ambition_inheritance_delayed_character_portion	1	0	1	1	false
3k_dlc07_ceo_threshold_liu_yan_ambition_inheritance_forgotten_character_portion	3k_dlc07_ceo_liu_yan_ambition_inheritance_forgotten_character_portion	1	0	1	1	false
3k_dlc07_ceo_trait_personality_frivolous	3k_dlc07_ceo_trait_personality_frivolous	1	0	1	1	false
3k_dlc07_ceothreshold_liu_yan_ambition_inheritance_late_character_portion	3k_dlc07_ceo_liu_yan_ambition_inheritance_late_character_portion	1	0	1	1	false
3k_dlc07_ceothreshold_liu_yan_ambition_inheritance_timely_character_portion	3k_dlc07_ceo_liu_yan_ambition_inheritance_timely_character_portion	1	0	1	1	false
3k_main_ceo_theshold_trait_physical_blind	3k_main_ceo_trait_physical_blind	1	0	1	1	false
3k_main_ceo_theshold_trait_physical_heartbroken	3k_main_ceo_trait_physical_heartbroken	1	0	1	1	false
3k_main_ceo_threshold_trait_personality_aescetic	3k_main_ceo_trait_personality_aescetic	1	0	1	1	false
3k_main_ceo_threshold_trait_personality_ambitious	3k_main_ceo_trait_personality_ambitious	1	0	1	1	false
3k_main_ceo_threshold_trait_personality_arrogant	3k_main_ceo_trait_personality_arrogant	1	0	1	1	false
3k_main_ceo_threshold_trait_personality_artful	3k_main_ceo_trait_personality_artful	1	0	1	1	false
3k_main_ceo_threshold_trait_personality_brave	3k_main_ceo_trait_personality_brave	1	0	1	1	false
3k_main_ceo_threshold_trait_personality_brilliant	3k_main_ceo_trait_personality_brilliant	1	0	1	1	false
3k_main_ceo_threshold_trait_personality_careless	3k_main_ceo_trait_personality_careless	1	0	1	1	false
3k_main_ceo_threshold_trait_personality_cautious	3k_main_ceo_trait_personality_cautious	1	0	1	1	false
3k_main_ceo_threshold_trait_personality_charismatic	3k_main_ceo_trait_personality_charismatic	1	0	1	1	false
3k_main_ceo_threshold_trait_personality_charitable	3k_main_ceo_trait_personality_charitable	1	0	1	1	false
3k_main_ceo_threshold_trait_personality_clever	3k_main_ceo_trait_personality_clever	1	0	1	1	false
3k_main_ceo_threshold_trait_personality_competative	3k_main_ceo_trait_personality_competative	1	0	1	1	false
3k_main_ceo_threshold_trait_personality_cowardly	3k_main_ceo_trait_personality_cowardly	1	0	1	1	false
3k_main_ceo_threshold_trait_personality_cruel	3k_main_ceo_trait_personality_cruel	1	0	1	1	false
3k_main_ceo_threshold_trait_personality_cunning	3k_main_ceo_trait_personality_cunning	1	0	1	1	false
3k_main_ceo_threshold_trait_personality_deceitful	3k_main_ceo_trait_personality_deceitful	1	0	1	1	false
3k_main_ceo_threshold_trait_personality_defiant	3k_main_ceo_trait_personality_defiant	1	0	1	1	false
3k_main_ceo_threshold_trait_personality_determined	3k_main_ceo_trait_personality_determined	1	0	1	1	false
3k_main_ceo_threshold_trait_personality_direct	3k_main_ceo_trait_personality_direct	1	0	1	1	false
3k_main_ceo_threshold_trait_personality_disciplined	3k_main_ceo_trait_personality_disciplined	1	0	1	1	false
3k_main_ceo_threshold_trait_personality_disloyal	3k_main_ceo_trait_personality_disloyal	1	0	1	1	false
3k_main_ceo_threshold_trait_personality_distinguished	3k_main_ceo_trait_personality_distinguished	1	0	1	1	false
3k_main_ceo_threshold_trait_personality_dutiful	3k_main_ceo_trait_personality_dutiful	1	0	1	1	false
3k_main_ceo_threshold_trait_personality_elusive	3k_main_ceo_trait_personality_elusive	1	0	1	1	false
3k_main_ceo_threshold_trait_personality_energetic	3k_main_ceo_trait_personality_energetic	1	0	1	1	false
3k_main_ceo_threshold_trait_personality_enigmatic	3k_main_ceo_trait_personality_enigmatic	1	0	1	1	false
3k_main_ceo_threshold_trait_personality_fiery	3k_main_ceo_trait_personality_fiery	1	0	1	1	false
3k_main_ceo_threshold_trait_personality_fraternal	3k_main_ceo_trait_personality_fraternal	1	0	1	1	false
3k_main_ceo_threshold_trait_personality_greedy	3k_main_ceo_trait_personality_greedy	1	0	1	1	false
3k_main_ceo_threshold_trait_personality_honourable	3k_main_ceo_trait_personality_honourable	1	0	1	1	false
3k_main_ceo_threshold_trait_personality_humble	3k_main_ceo_trait_personality_humble	1	0	1	1	false
3k_main_ceo_threshold_trait_personality_incompetent	3k_main_ceo_trait_personality_incompetent	1	0	1	1	false
3k_main_ceo_threshold_trait_personality_indecisive	3k_main_ceo_trait_personality_indecisive	1	0	1	1	false
3k_main_ceo_threshold_trait_personality_intimidating	3k_main_ceo_trait_personality_intimidating	1	0	1	1	false
3k_main_ceo_threshold_trait_personality_kind	3k_main_ceo_trait_personality_kind	1	0	1	1	false
3k_main_ceo_threshold_trait_personality_loyal	3k_main_ceo_trait_personality_loyal	1	0	1	1	false
3k_main_ceo_threshold_trait_personality_modest	3k_main_ceo_trait_personality_modest	1	0	1	1	false
3k_main_ceo_threshold_trait_personality_pacifist	3k_main_ceo_trait_personality_pacifist	1	0	1	1	false
3k_main_ceo_threshold_trait_personality_patient	3k_main_ceo_trait_personality_patient	1	0	1	1	false
3k_main_ceo_threshold_trait_personality_perceptive	3k_main_ceo_trait_personality_perceptive	1	0	1	1	false
3k_main_ceo_threshold_trait_personality_quiet	3k_main_ceo_trait_personality_quiet	1	0	1	1	false
3k_main_ceo_threshold_trait_personality_reckless	3k_main_ceo_trait_personality_reckless	1	0	1	1	false
3k_main_ceo_threshold_trait_personality_resourceful	3k_main_ceo_trait_personality_resourceful	1	0	1	1	false
3k_main_ceo_threshold_trait_personality_scholarly	3k_main_ceo_trait_personality_scholarly	1	0	1	1	false
3k_main_ceo_threshold_trait_personality_sincere	3k_main_ceo_trait_personality_sincere	1	0	1	1	false
3k_main_ceo_threshold_trait_personality_solitary	3k_main_ceo_trait_personality_solitary	1	0	1	1	false
3k_main_ceo_threshold_trait_personality_stubborn	3k_main_ceo_trait_personality_stubborn	1	0	1	1	false
3k_main_ceo_threshold_trait_personality_superstitious	3k_main_ceo_trait_personality_superstitious	1	0	1	1	false
3k_main_ceo_threshold_trait_personality_suspicious	3k_main_ceo_trait_personality_suspicious	1	0	1	1	false
3k_main_ceo_threshold_trait_personality_trusting	3k_main_ceo_trait_personality_trusting	1	0	1	1	false
3k_main_ceo_threshold_trait_personality_unobservant	3k_main_ceo_trait_personality_unobservant	1	0	1	1	false
3k_main_ceo_threshold_trait_personality_vain	3k_main_ceo_trait_personality_vain	1	0	1	1	false
3k_main_ceo_threshold_trait_personality_vengeful	3k_main_ceo_trait_personality_vengeful	1	0	1	1	false
3k_main_ceo_threshold_trait_physical_agile	3k_main_ceo_trait_physical_agile	1	0	1	1	false
3k_main_ceo_threshold_trait_physical_beautiful	3k_main_ceo_trait_physical_beautiful	1	0	1	1	false
3k_main_ceo_threshold_trait_physical_clumsy	3k_main_ceo_trait_physical_clumsy	1	0	1	1	false
3k_main_ceo_threshold_trait_physical_coordinated	3k_main_ceo_trait_physical_coordinated	1	0	1	1	false
3k_main_ceo_threshold_trait_physical_decrepit	3k_main_ceo_trait_physical_decrepit	1	0	1	1	false
3k_main_ceo_threshold_trait_physical_drunk	3k_main_ceo_trait_physical_drunk	1	0	1	1	false
3k_main_ceo_threshold_trait_physical_eunuch	3k_main_ceo_trait_physical_eunuch	1	0	1	1	false
3k_main_ceo_threshold_trait_physical_fat	3k_main_ceo_trait_physical_fat	1	0	1	1	false
3k_main_ceo_threshold_trait_physical_fertile	3k_main_ceo_trait_physical_fertile	1	0	1	1	false
3k_main_ceo_threshold_trait_physical_graceful	3k_main_ceo_trait_physical_graceful	1	0	1	1	false
3k_main_ceo_threshold_trait_physical_handsome	3k_main_ceo_trait_physical_handsome	1	0	1	1	false
